-0.89396,-1.0335,-0.6475,0.12715,2.3932,-0.21066,0.61413,-2.6518,1.0181,2.4743,0.016605,0.79533,0.01055,5.389,8.3825,6.1284,7.074,4.1225,4.8121,2.6462,0.12488,3.7049,3.4136,0.21972,3.357,3.7392,3.2751,2.787,0.96996,1.7268,3.7847,0.25193,-1.7452,1.9606,2.6147,2.4011,0.66164,-0.82558,2.0073,1.2989,-0.87107,1.3755,0.31233,2.9942,4.7343,3.1837,2.9035,2.3575,2.6989,3.3905,1.0209,3.2116,2.7389,-0.1821,-0.95974,1.023,-0.89168,-1.3018,-1.5466,2.8192,3.0947,4.0569,1.9303,2.2723,2.5675,2.7824,0.42126,2.9182,4.7326,3.349,0.59752,2.7567,-0.21103,-0.10751,2.1732,2.4896,5.2532,3.692,4.9162,4.9342,1.7337,0.7828,1.7118,1.3762,-1.9978,0.79068,-0.47028,-1.7878,1.7815,-1.3158,-1.3938,-4.2937,1.1727,1.6047,0.48695,2.5817,2.1956,1.6373,2.482,0.85062
-2.0348,-2.1028,-1.6856,0.037543,0.60626,-1.7863,2.9302,2.7541,2.2702,2.1988,-1.0574,-0.64136,-0.64987,0.38988,-0.024377,0.59346,1.2879,1.8347,1.3408,-3.7396,-1.0729,1.3822,3.2286,-0.36594,-2.1312,-1.8013,-1.8895,1.038,1.0115,1.8601,0.82184,-1.5345,-4.6187,-3.3033,-4.4865,-0.88955,0.20866,1.2452,0.59944,-1.0158,-1.5921,-1.0014,-1.8149,-3.3788,0.2105,1.8014,-0.041767,1.1319,0.098085,2.7273,2.1521,1.7115,-0.54021,0.0097515,0.83418,-0.60294,2.785,4.6916,1.0894,1.535,3.8504,-0.2937,2.8918,-0.72563,1.359,1.1706,-0.21277,-0.94457,0.68891,1.0766,3.0795,2.1284,5.2343,3.307,-0.87862,-0.64966,-1.6391,2.8623,0.7176,4.2885,2.2948,0.2547,-1.9098,-2.0444,-4.7414,-1.6661,-1.1629,3.2904,5.81,1.7137,0.58385,0.20021,0.40955,0.98328,0.42568,-0.12254,-0.68948,2.2021,-1.9858,0.90912
-0.88017,1.8928,0.85942,3.3904,0.61205,-1.7101,1.0298,1.1,0.38919,-1.1102,-2.1196,0.51575,3.3927,2.8885,1.7762,4.8716,2.8298,1.3343,0.18031,5.2508,2.2142,1.5162,0.88874,2.9444,1.338,0.38173,1.7035,0.40708,-0.6415,2.2598,3.1484,2.3318,0.45422,1.5779,2.2489,0.56607,-1.0627,4.1356,2.2887,3.3152,0.044043,1.3968,0.86714,0.52576,-1.28,-1.6816,0.29061,1.0301,2.8571,-2.3433,0.95061,0.89832,-0.73529,-0.71105,-1.3435,2.0848,2.6084,3.7573,1.5895,2.5645,1.9807,3.3789,2.0324,2.1987,2.6357,0.8385,0.94742,0.35725,1.1971,2.7569,1.4343,0.09865,3.3076,2.4633,0.99486,1.6552,1.0151,-0.61172,-0.20258,-0.10118,-1.2559,2.0929,2.2259,2.0088,2.7383,2.0226,2.3729,4.491,5.6711,1.0787,-1.2866,-1.8985,0.27991,-2.3915,-3.869,-1.5059,-3.8253,-2.1491,-0.45808,-0.056524
1.1354,1.2226,0.33338,1.7971,2.238,2.1371,1.6207,0.47988,1.3879,4.0576,3.0923,4.743,2.4392,2.4933,0.21671,0.98302,0.97903,-4.3669,-1.66,1.4032,-1.3536,0.11003,1.9436,2.479,2.8205,-1.1882,-1.364,1.5147,3.5434,2.6858,4.151,4.93,6.1796,7.3572,-0.48105,-1.9127,-1.8801,1.1921,-0.42925,1.8003,3.0473,1.9006,0.75722,0.03132,-0.12018,2.8021,3.5054,0.75748,-2.3121,2.3872,2.9366,1.3335,3.4286,1.8458,0.84448,4.2969,5.7474,3.4244,4.26,5.863,3.4496,1.6003,2.4476,1.4877,1.9031,4.1273,4.3787,1.627,-3.9614,-2.6913,-0.72328,-0.65521,1.1781,3.5827,0.76791,4.0416,5.9167,7.6929,1.8053,-0.48281,-4.1451,-2.4975,-2.9466,-1.6692,-1.6253,2.5162,1.6083,-0.065103,0.41025,1.9766,-0.47088,1.4746,3.8066,2.818,4.813,1.6918,1.0073,-2.587,-1.5773,2.2802
0.94591,4.0165,5.2869,6.528,1.8937,3.7835,3.5828,1.2413,0.031218,-0.63798,0.61586,-2.8872,-1.4788,-1.4259,1.7652,2.3403,5.3113,2.403,2.9782,0.97059,1.6858,2.9925,6.1406,2.0781,1.1686,0.79635,-2.3834,-5.1463,-1.4979,-1.3986,-0.59831,1.6728,1.1148,0.65736,1.9077,1.5815,2.9532,2.5544,2.5088,1.7108,1.0874,0.47565,2.8564,4.4771,6.9069,2.0902,4.0857,5.4804,2.8092,0.68957,1.975,-0.081491,0.70847,-0.029803,2.8516,2.4901,5.4984,5.4293,3.7112,4.9174,2.3901,2.6725,3.9,2.456,-1.6917,0.23734,1.1211,2.0587,-0.17466,-0.28507,-1.9454,1.2172,2.9595,1.2103,2.6875,0.80878,-2.8185,-2.6096,2.1193,3.8728,1.9101,4.8101,5.1543,3.0806,2.3855,3.0075,-0.10334,-0.2112,-0.63654,-0.87547,1.4885,2.0241,1.3547,2.4183,0.72972,-1.168,0.30964,-0.76757,-1.0821,2.1551
-3.8552,-0.8187,-2.0033,-5.6444,-2.875,0.1399,2.9713,-0.19128,-2.6934,-1.0238,0.52046,2.4489,1.3636,2.1222,2.3403,0.35277,0.22004,-0.31519,0.39537,0.39785,-0.20442,1.3166,0.23124,0.71396,-1.0918,-4.0665,-0.24189,0.60767,-2.0119,-1.258,0.8464,-0.76229,-3.0028,-1.3826,-2.9295,-1.0422,-0.61544,0.66238,-3.0882,-4.6712,-2.104,-2.4026,-3.8909,-3.1947,-1.07,-1.8338,1.8053,2.2111,5.1735,2.8519,0.37324,0.80447,-1.3481,-1.805,-1.2432,-0.39858,2.809,-1.6151,0.3235,2.6104,1.3643,2.6237,-0.63947,1.6777,-0.72544,1.3804,-3.2825,-4.2145,2.1014,1.3237,-0.3488,-2.2179,-1.0421,-3.9277,-3.3894,-3.6147,-1.4073,-0.26721,0.22932,2.3569,1.7287,0.94778,-0.4422,2.1684,-0.95206,2.1054,-0.23093,-0.31791,0.42444,-1.3895,-3.5384,-2.1659,-0.38315,1.223,-0.27727,1.8506,0.39761,0.5731,0.17681,-3.6073
-1.3248,2.815,2.6739,2.7633,0.84579,1.0608,1.8813,1.6403,0.091552,-0.07257,-3.0312,3.2768,6.5749,-0.48547,1.2477,0.24436,1.198,0.49958,1.2249,-0.0075745,-0.83298,2.5784,4.1757,3.1666,0.873,3.1807,2.2991,2.8497,0.24765,3.0978,1.292,1.6748,2.0872,2.3688,0.4509,1.91,3.063,2.3448,-0.93068,-2.1539,-1.9518,-2.7063,-3.8924,-0.63435,-2.7101,-3.4955,-0.15916,3.366,2.5729,5.561,1.586,4.6294,1.0109,2.2767,3.2372,2.7436,1.7354,4.9791,1.7095,5.4725,3.8155,5.069,0.40007,1.6423,1.6013,1.1571,-1.028,-1.8568,-2.0076,-2.5563,1.3334,1.0933,-2.3919,1.8994,1.5549,3.3977,2.2,1.1428,3.2473,0.061854,2.7197,5.3307,2.6385,-0.2487,1.8022,-0.42454,3.2062,1.1723,-0.0068703,2.3168,5.6715,3.5633,4.3666,1.8748,4.4188,1.6405,-0.43067,3.5462,1.9826,2.8161
4.3149,4.767,2.068,7.2196,7.6199,5.8398,7.3444,3.7086,4.0004,3.2318,3.9236,2.3741,5.3761,2.2201,0.89109,-0.22431,0.85099,1.7364,5.7165,3.3185,4.2413,3.9754,3.2959,2.2741,1.4701,0.15271,2.5477,3.2326,3.1522,4.7501,2.9376,6.0908,5.7677,6.079,3.9652,2.9947,3.0826,6.0459,6.3632,4.8854,4.8049,6.135,7.4415,6.4302,6.692,4.8436,5.7342,5.2156,4.5288,6.8909,5.7203,6.4208,1.3351,2.7149,4.0922,6.6205,4.5559,7.0748,4.2358,2.2509,4.3511,5.8552,7.8412,3.5118,2.9829,0.91764,1.3974,4.2649,5.4994,4.2955,3.3888,4.1816,3.9978,4.0466,4.133,3.4926,4.7565,2.7759,3.8877,5.3619,0.34078,3.8936,0.73087,2.4194,3.5938,2.6074,5.7761,5.4848,3.9081,5.139,2.0909,3.2297,-0.52127,1.8225,0.21463,2.5745,3.8922,3.8159,4.4852,4.895
3.1355,2.5172,1.6735,0.94182,2.2082,2.1237,0.020235,1.0061,2.8419,0.47597,2.5526,3.7336,2.5587,0.52981,-0.13043,2.5422,-0.20542,0.24057,1.3163,0.065768,0.92008,2.0775,1.0238,1.1253,1.2246,3.4064,3.1559,2.0119,3.0438,2.0858,1.8542,2.2471,0.1366,1.9705,2.5613,4.6085,-0.1031,0.38767,4.0367,3.4658,4.4375,2.4097,3.1082,5.1126,0.53832,2.3905,3.4943,1.2843,-0.68118,-1.8374,2.5343,-0.64939,2.8458,4.589,1.3392,0.56228,4.207,3.3106,2.094,1.7904,2.0065,1.3265,-0.35288,-1.7117,-2.8485,-4.6824,-1.3058,1.8576,0.62933,-0.52584,0.11024,1.1817,0.82354,1.545,7.4526,6.5107,4.6169,2.9067,2.8168,0.56826,5.0075,1.4147,3.1349,3.4272,4.0461,1.258,-1.0863,-0.36087,2.1034,1.5254,3.5899,2.2802,2.2651,4.4168,3.9577,1.1446,1.0618,-0.0094769,0.82707,0.39617
-7.0833,-4.7223,-3.9874,-1.8612,-4.7568,-3.4451,-1.9879,-2.6056,-5.8952,-6.3081,-5.6045,-4.8784,-4.9024,-4.9736,-4.4695,-2.3528,-1.9293,-2.5417,-3.1224,-1.336,-2.5126,-2.9307,-5.1842,-3.3464,-6.7973,-9.1777,-9.7564,-6.7134,-6.5685,-6.4788,-8.8477,-8.6651,-5.1744,-4.8344,-6.8749,-5.5718,-1.5345,0.63037,-2.3413,-3.9279,-2.8544,-5.4574,-5.443,-7.0405,-5.024,-5.2372,-4.6008,-2.4011,-2.6733,-3.9963,-5.5252,-3.4258,-7.2936,-3.9018,-3.7803,-1.9956,-2.8751,-5.2596,-6.0674,-5.2764,-1.0477,-5.414,-4.9499,-5.287,-1.9501,-1.2895,-3.3944,-5.0028,-8.919,-8.8278,-7.5371,-5.813,-3.5542,-5.565,-1.0559,-1.8733,-0.71833,2.7152,-1.318,-2.9229,-3.6474,-4.9958,-6.5486,-6.388,-4.1401,-3.4196,-2.672,-3.5055,-5.6659,-4.8008,-5.3558,-6.0029,-3.9651,-4.6997,-4.9134,-2.9924,-2.5193,-5.654,-7.2577,-7.2685
-2.5066,-1.2096,1.8541,2.4752,1.5578,-1.3337,-3.3638,-0.17478,-2.1698,-0.76297,1.7856,-0.053369,-2.9502,-4.0612,-2.9532,0.73939,-1.2931,-2.9292,-5.655,-1.1331,-1.457,-1.2191,-3.0011,-1.9412,-1.2553,-0.66148,-0.64796,-2.4689,-0.48944,-0.94844,-0.80176,-1.5853,-1.4506,0.11889,0.24379,-0.37544,-0.30853,-1.7967,0.055746,-1.1664,3.342,1.7868,0.96897,-0.95331,-1.0219,-0.61207,2.8074,0.062544,-1.2642,0.78667,2.0409,0.21263,-1.4347,-1.114,0.19508,3.1405,5.3895,3.2059,0.63568,0.99167,2.678,-0.37803,-1.2057,1.9595,-0.21648,1.2536,-1.9577,0.31813,-1.0393,2.3403,0.50892,0.22472,4.0269,1.2999,-1.1506,0.23317,0.88437,-1.4912,-0.93961,0.99348,2.0282,1.883,1.8651,2.1928,2.6732,1.6317,2.8411,-0.47186,-0.51554,-1.2405,-0.75891,-0.32087,1.034,0.57782,0.76196,1.279,0.41738,-1.9612,-1.7922,-1.9263
-2.2008,-1.4674,-0.71024,-0.88034,-2.0358,-0.68824,-2.9751,-7.1114,-4.1668,-1.4567,-4.5573,-5.2656,-3.7753,-1.5719,-3.8844,-5.1537,-3.3086,-0.73221,0.13352,-1.9203,-0.88939,-1.3585,0.15691,-1.8514,-1.29,-4.6723,-4.4657,-2.8474,-4.0867,-1.8845,-1.3536,-0.19428,-1.082,3.9838,1.6152,0.25006,1.2367,0.51437,-0.89103,-1.031,-4.2008,-3.292,-4.2556,-2.879,-3.6839,-2.3026,-4.5612,-2.4613,-2.5421,-1.5596,0.56894,-0.62252,-0.448,-1.8886,2.5448,2.3275,-0.65536,-0.8622,0.78193,1.0897,1.6375,0.055062,0.75337,4.256,1.2879,0.31382,-1.2722,-1.4617,-1.5035,1.6445,-1.6475,0.93846,0.366,0.18448,-1.6533,-4.4255,-3.6445,-4.0959,-1.8802,0.93303,0.27527,-0.18633,-0.21001,-1.5997,-1.9288,-0.79398,0.40461,-1.4485,-2.3247,-0.66863,-1.4841,-4.1981,-4.9712,-3.2393,-1.608,0.65714,0.56887,-1.2441,0.60633,-1.4947
-2.4747,-2.8376,-3.0771,-4.8633,-3.8879,-4.8583,-2.1078,-2.1127,-0.29974,0.6568,-1.07,-0.13158,-0.25496,-2.8901,-2.3539,-1.092,-2.6838,-5.7205,-5.0804,-1.9851,0.10471,-0.01193,-3.9916,-1.825,-1.8619,-0.54514,-0.21486,-0.46935,1.0061,0.67998,0.3223,0.050121,0.86926,-1.7044,-3.5953,-0.68549,-1.1825,-1.3097,-0.98982,-4.2422,-0.76254,-6.3417,-2.9823,-2.3883,-0.3532,-2.3287,-3.2656,-2.6663,-1.0934,-1.3919,-0.86891,-1.8494,0.72211,0.64073,-1.6869,-1.2132,-1.2213,-0.23171,-2.9009,-4.2212,-4.2885,-4.4083,-1.93,-4.4921,-2.6681,-2.215,-2.6353,-5.5236,-3.0324,-3.4917,-3.6334,-3.6811,-2.0305,-4.5762,-3.0057,-7.3783,-0.53491,-1.0335,-2.8339,-5.3242,-2.4824,0.35437,-3.3663,-1.8666,-2.4779,0.51941,1.1364,0.54669,0.85163,-2.912,-1.9361,-0.69006,-0.52001,-1.1506,-0.54187,-0.16581,-4.0244,-2.7234,-4.1591,-1.3542
-2.3747,-3.0754,-3.3382,-2.2108,-0.85955,-0.23542,3.4065,0.50494,-0.1149,0.5117,0.53501,1.351,-1.3678,-0.89811,0.17565,-2.3688,-2.8557,-4.9335,-2.796,-4.8198,-1.6941,-2.5887,-2.6279,-1.7116,-3.8109,-4.0896,-5.7457,-1.3985,-0.46635,-1.1208,-1.3178,-1.0893,1.425,-0.16785,0.48629,0.77383,-2.3139,-1.2645,0.68913,-2.127,-0.40575,-5.0965,-4.6001,-4.529,-2.5641,0.24647,-0.62811,-2.4103,-0.29027,-0.24133,-1.4721,1.5953,4.105,0.39525,-0.53141,-0.12761,2.9183,0.30788,0.51508,-1.0772,-1.1713,1.7219,-1.0606,-2.7397,-1.3707,-4.0803,-3.2037,-2.5977,-2.3861,-0.50243,-3.5763,-2.6504,-0.30498,-2.5974,-0.67637,-0.026041,-2.5026,-3.0789,-0.86347,-0.84291,-0.69092,1.062,-3.246,1.756,-0.10376,-2.0918,-1.4135,-0.40587,-0.83871,-1.2165,-0.56905,1.3242,0.11075,2.4832,1.8743,-0.94967,-1.836,-1.733,-0.50435,1.443
6.7492,3.6225,2.7934,3.1563,2.8533,1.7529,0.46948,2.3708,0.18712,4.0871,6.3492,5.5645,3.8377,4.1358,2.3837,3.0717,3.1949,1.5865,0.89031,0.7479,1.1231,1.8893,-1.4892,0.93796,-0.19471,0.78885,1.0387,0.60957,0.83982,-0.97282,-1.7279,0.76104,2.0666,1.0805,0.37414,-0.78211,5.1859,2.6183,2.6177,2.5818,1.4069,0.96248,5.4885,4.1936,4.3058,3.2015,3.3471,3.2062,0.71941,0.32183,1.0475,1.187,0.88204,-0.54576,3.2731,2.1952,0.97585,1.0936,2.6732,-0.17317,-0.56222,2.4379,3.4632,3.805,4.4579,-1.1618,1.1505,3.9896,1.0914,0.73007,1.6221,1.0109,2.3782,-2.0412,-3.046,0.32465,3.6517,5.4663,6.3079,2.582,-0.38442,-1.311,0.65202,2.5011,2.535,3.9491,2.2144,3.8134,0.3028,-1.3343,-0.1515,1.2814,7.3616,3.883,2.3763,1.825,0.89496,-0.51959,0.92324,0.67032
