1.9827,1.6405,1.6089,2.1613,1.911,2.1534,1.9253,1.3964,1.4494,1.0684,1.109,1.5315,1.5563,2.7547,2.5792,3.1269,2.741,1.5584,1.126,1.0238,1.2848,1.0481,1.3083,1.2694,1.2437,1.4949,1.3083,1.0581,1.3417,0.96823,0.92633,0.70254,-0.18512,-0.52342,-0.61024,0.12733,0.22172,0.36987,0.74264,1.2357,1.9952,1.8584,1.8183,1.5671,1.5743,1.4338,1.2391,1.4666,1.405,1.8228,1.628,1.6792,2.1019,2.4442,2.4599,1.8248,1.908,2.3676,2.1233,2.0149,2.1646,2.3273,2.6673,2.0647,1.6683,1.9505,0.55234,0.5647,1.0809,1.3007,1.5246,1.3137,1.3382,1.2872,1.5227,1.2383,0.95299,1.0858,1.6016,2.096,2.3103,2.3531,2.3135,2.0502,1.4754,1.8977,1.3958,1.5655,1.2746,0.97047
1.0112,1.0903,1.3207,1.6461,1.2495,0.81163,0.74475,0.92573,0.41765,0.62076,1.4772,1.8776,1.7392,1.1444,0.8068,0.93548,1.0798,0.96448,0.48168,0.42901,0.22069,-0.36254,-0.60109,-0.24441,-1.0681,-0.56818,-0.38937,0.30637,0.62276,-0.064174,-0.14938,-0.0035316,0.38505,0.26479,0.8349,0.1603,0.55349,0.1627,-0.18755,-0.29177,0.3975,0.10057,-0.11868,-0.0078047,-0.422,-0.75371,-0.67307,-0.51206,-1.2189,-0.97598,-1.0355,-1.442,-0.42225,-0.4466,-0.59075,0.28905,0.2663,0.057278,-0.01861,-0.094307,-1.0243,-1.3103,-1.579,-1.7153,-1.5563,-2.1367,-2.4747,-2.0739,-2.5353,-2.7308,-2.7119,-1.9525,-2.4937,-2.8027,-2.6689,-3.1867,-2.8621,-2.9077,-3.0547,-3.2203,-3.044,-2.5374,-1.4168,-0.50343,-0.55303,-0.18969,-0.72815,-1.2044,-0.49047,-0.68752
-0.31952,0.001503,0.42468,-0.19351,0.13316,0.3001,-0.046898,0.17741,-0.12313,0.00042307,-0.14114,-0.002565,0.23532,0.29975,0.50748,0.91734,0.61321,0.97445,0.81891,1.044,0.96048,0.72462,0.68631,0.82025,0.79986,1.0336,0.3131,0.09001,0.37634,0.76444,1.326,1.6985,1.2354,0.56815,0.40915,0.4991,-0.15574,-0.29811,0.47536,0.2983,0.77109,1.2854,1.086,0.72138,-0.045271,0.1793,-0.57567,-0.71736,-1.483,-1.5511,-1.4077,-1.1227,-1.4098,-1.5534,-1.877,-1.5335,-1.7049,-1.4322,-1.6467,-2.1163,-2.2988,-2.7549,-3.1426,-3.289,-3.4713,-3.7634,-3.5277,-3.2659,-3.2692,-3.4215,-3.1637,-3.5825,-3.4152,-3.191,-3.5305,-3.5737,-2.9793,-3.2376,-3.9877,-3.7105,-3.5032,-3.108,-2.8473,-2.625,-2.8668,-2.3424,-2.6626,-2.7702,-2.3725,-2.166
2.3471,2.0334,2.0881,2.0112,1.6789,1.7978,1.7643,1.844,1.8694,1.5954,1.0331,1.0594,1.6234,2.2381,2.4771,2.5323,2.4833,2.3331,2.2889,2.3593,2.1813,2.7365,2.7382,2.6597,2.6546,2.1645,2.2225,1.8827,1.2456,1.0509,1.711,1.8731,2.247,2.3696,1.8886,1.71,1.5599,1.205,1.2534,1.0671,0.78622,1.4086,0.76431,0.25041,-0.045435,0.25719,-0.25793,-0.15964,0.20999,-0.87384,-0.96987,-0.99513,-0.86776,-1.3341,-1.4234,-1.5145,-2.4149,-3.1187,-3.485,-4.0286,-4.4453,-4.5105,-4.9018,-4.9524,-4.4738,-4.3931,-4.6973,-4.846,-4.5823,-5.3139,-4.9845,-5.0821,-4.5155,-4.5889,-4.5175,-4.36,-4.4866,-4.6549,-5.3153,-5.0797,-4.4367,-3.8228,-4.2731,-5.0985,-5.2322,-5.373,-4.9951,-5.3465,-5.3896,-4.7464
0.35635,1.1612,0.95368,1.1119,1.1637,1.0559,0.89957,0.30971,1.247,0.74834,0.37444,0.16815,0.47957,0.85385,0.44377,0.58538,0.034602,0.65349,0.38521,0.80008,0.52974,0.11377,0.25593,0.22455,0.24344,0.89651,1.1065,0.96228,1.452,1.4411,1.811,1.2016,1.0784,1.2927,1.7948,1.5407,1.524,1.0936,1.0448,1.8714,2.0348,2.1823,2.3005,2.6062,2.6891,2.4912,2.5095,2.6881,2.2962,2.0392,2.5227,2.9466,3.0933,3.2507,2.8421,2.6773,3.2097,2.9353,3.3757,2.8585,2.4195,2.0682,1.5043,2.2121,2.4095,3.0506,3.7765,3.2222,3.0111,2.9054,2.9007,2.8817,2.8219,2.7713,2.8937,2.4531,2.3727,2.0448,1.4653,1.1378,1.2573,1.8112,1.9218,1.7121,2.1815,2.2084,2.0898,1.8989,2.1044,1.7153
-0.070101,-0.1965,-0.6176,0.013662,-0.33959,0.14988,-0.52784,-0.79022,-0.47376,-0.49386,-0.43191,-1.2112,-0.73573,-0.83135,-0.1822,0.60826,0.58409,0.53732,0.046832,0.43624,0.056668,0.17195,-0.33961,-0.19243,-0.24691,-0.01642,-0.20049,-0.42443,-0.20711,-0.31803,0.38597,0.43516,1.0415,0.8723,0.91716,0.77577,-0.020545,-0.63175,-0.83479,-0.79167,-1.0472,-0.911,-1.1196,-0.58701,-0.75029,-1.0297,-1.0615,-1.5963,-1.8397,-2.3702,-2.0305,-1.346,-0.76901,-0.93649,-0.80118,-0.71732,-0.86885,-0.38907,-0.90712,-0.86061,-0.84149,-1.0005,-1.3381,-1.4469,-1.3406,-0.56526,-0.58506,-1.2215,-0.9959,-0.59553,-0.65664,-0.47103,-0.6383,-0.93582,-1.1734,-0.87676,-1.0891,-0.84539,-1.0032,-1.1898,-1.0319,-1.4006,-1.4226,-1.5452,-1.6378,-2.4372,-1.5977,-2.8022,-2.5625,-2.6128
3.0423,3.4412,3.7268,4.2126,3.6751,3.5773,3.9533,3.6449,3.7111,4.2971,4.1673,4.1307,4.4786,4.4242,4.3941,3.788,3.1209,2.8906,2.4424,2.1148,2.3159,2.0114,1.6243,1.5148,1.3929,1.9695,2.2274,1.9548,1.349,1.7122,1.474,1.6601,1.3388,1.1449,1.3873,1.3255,1.6685,1.0748,1.7419,1.1233,0.87206,0.25096,0.70848,1.2199,1.5767,1.571,1.0365,1.56,0.89942,0.29851,0.40095,0.60616,-0.12615,0.18033,0.35379,0.35429,-0.82082,-0.83071,-0.78634,-0.84542,-0.90623,-1.2991,-1.7132,-1.3651,-0.94607,-0.92307,-0.82964,-0.37673,-0.82066,-0.81408,-0.22346,-0.20428,-0.77591,-0.97941,-1.375,-2.0766,-1.968,-2.2582,-2.3959,-2.2859,-2.0126,-2.2736,-1.7956,-2.2733,-1.8544,-1.6998,-1.1472,-1.5052,-1.3306,-1.5861
2.3462,2.9308,3.2422,2.4397,2.4222,2.2223,2.2914,2.0614,2.4852,3.0984,3.2626,3.9077,3.7674,3.9898,4.6724,4.1669,4.9522,4.8381,4.4322,4.01,3.6038,4.0536,3.6029,3.4382,3.9607,4.0339,4.1394,4.8386,4.5355,4.8673,4.2452,4.5154,3.5376,3.2555,3.2063,3.0392,3.3478,2.9256,2.7332,2.7968,3.2183,3.5044,3.8624,4.4168,3.7072,3.8605,4.0609,4.893,4.7035,4.1277,4.182,3.7509,3.5595,3.4583,4.2444,4.5001,4.0281,3.2192,3.2613,3.5317,3.7014,4.1229,4.1667,3.9024,4.123,4.107,4.1114,4.3329,4.9319,4.4834,4.0718,4.4239,4.2329,4.2175,3.9695,4.4098,4.8297,4.3011,4.9102,4.9945,4.4331,3.9217,4.2359,4.1574,4.3544,4.425,4.6879,5.2216,5.5325,5.692
2.3688,1.9108,1.7831,1.4402,0.9277,0.84062,0.47446,0.18848,-0.43875,-0.31444,-0.69546,-0.51271,-0.39398,-0.84402,-0.63638,-0.54698,-0.23778,0.80267,0.53239,1.3396,1.563,1.1284,0.91177,0.87009,0.82903,1.1485,1.4359,1.7254,2.0153,1.7254,2.1239,1.8637,2.4648,2.6525,2.5905,1.9165,2.1716,1.3198,1.5166,0.89377,1.3139,1.4287,1.4267,1.8739,1.41,1.872,2.3479,2.507,2.1004,2.6877,2.2313,2.1096,1.8927,2.3967,2.0881,1.9513,0.902,0.82525,1.3146,0.37054,0.86487,1.0408,1.1558,1.0967,1.4379,0.68039,0.95679,1.071,1.6744,1.9052,2.6333,3.0573,3.9834,3.7919,4.5974,4.7251,4.9108,5.6508,5.784,5.0267,4.696,4.3812,4.5103,4.708,3.8894,4.5308,4.5928,4.6331,4.4826,4.2267
-6.0881,-6.0103,-5.7899,-5.7999,-6.2123,-5.4034,-5.4718,-4.8007,-4.1455,-4.1457,-4.1716,-4.5054,-4.4958,-4.7496,-4.0942,-4.8496,-5.2744,-5.1132,-4.8746,-3.9658,-3.739,-4.1113,-3.7456,-3.4027,-3.183,-2.4339,-2.6525,-3.0869,-3.1631,-4.035,-4.3581,-4.505,-4.5845,-4.2771,-4.1381,-4.4482,-3.854,-4.5677,-4.4978,-4.9629,-5.0027,-4.8325,-4.4285,-3.9691,-4.8443,-4.915,-4.5479,-4.2243,-3.9729,-3.7821,-2.6169,-2.495,-2.1675,-1.7301,-1.6115,-1.4669,-1.821,-2.3729,-2.767,-3.1126,-2.645,-3.0403,-2.543,-2.0956,-2.6974,-2.3131,-1.9631,-1.575,-1.9889,-2.014,-2.3213,-2.2804,-1.8954,-1.5262,-1.4683,-1.1898,-1.5091,-1.5814,-1.5777,-1.4078,-0.6987,-0.3439,-0.51811,-0.54137,-0.46816,-0.87385,-0.59414,-0.71097,-0.697,-0.35015
0.047976,0.12183,-0.10724,-0.94159,-0.70803,-0.24822,-0.27261,0.12057,0.81435,0.83721,0.79849,0.078992,-0.33491,-0.60575,-1.0875,-0.56694,-0.39801,0.46358,0.49272,0.91485,0.80245,1.2882,0.6677,0.83866,1.1998,1.2456,1.2016,1.0845,1.8067,1.5494,1.3569,1.768,1.6585,0.93612,0.50539,-0.18961,-0.12658,0.28648,0.28782,0.69962,0.37053,0.0059332,-0.059612,-0.30081,-0.55578,-0.1921,-0.35463,0.34789,0.33599,0.79679,1.1701,1.2611,1.2799,1.5356,0.91498,0.79724,0.70894,0.80995,1.0066,0.8697,0.72337,1.1212,1.4373,1.8194,1.2455,1.2219,1.031,1.297,1.4326,1.0561,0.88797,1.1247,1.5349,1.5624,1.7917,1.7067,2.3014,1.9735,2.3187,2.2684,2.6818,1.8947,1.73,1.971,1.693,1.825,1.2768,1.2559,0.89263,0.71174
-0.13745,0.31673,0.17918,0.93467,1.628,1.413,1.3072,1.278,1.2826,1.779,2.1742,1.3505,1.4238,1.1771,0.67116,0.85596,1.2297,0.78223,0.46686,0.31217,-0.081908,-0.20839,-0.54888,-0.89407,-0.52334,-1.1646,-1.086,-0.73468,-0.35774,-0.25911,0.10471,0.78869,0.3403,-0.10459,-0.44674,-1.3053,-1.0262,-1.1042,-1.4978,-1.0727,-1.2139,-1.0937,-0.84927,-1.025,-0.99853,-0.90331,-0.86358,-1.0075,-1.4808,-2.197,-1.8351,-1.6463,-1.7586,-1.904,-2.2003,-1.3369,-1.498,-1.7071,-1.6933,-2.5191,-2.9414,-3.3464,-2.9459,-2.9582,-2.7028,-3.2499,-3.105,-2.9597,-2.7693,-2.9635,-3.0666,-3.3322,-3.5952,-3.3121,-2.9807,-2.7333,-2.5541,-2.6688,-2.2347,-2.7892,-3.1941,-3.6718,-3.7214,-3.8807,-3.8033,-3.6071,-3.5939,-4.0607,-4.477,-4.4563
-0.8656,-0.51675,0.096175,0.20082,0.29208,0.18378,0.19922,-0.15286,-0.5072,-0.78999,-0.89442,-1.7274,-1.5528,-1.5742,-2.1926,-2.019,-2.1535,-1.6741,-2.3906,-1.996,-2.1594,-2.4044,-2.4959,-2.4058,-2.1758,-2.3066,-2.7974,-3.0022,-3.5758,-3.3219,-2.9985,-3.4437,-3.3551,-3.3757,-3.0746,-2.5403,-1.7132,-2.1607,-2.2445,-2.2862,-2.4125,-2.2829,-2.1821,-1.6298,-2.2758,-2.1684,-2.8172,-3.2592,-3.6421,-3.803,-3.8218,-3.0877,-2.0733,-2.1009,-2.0065,-1.8686,-1.9845,-1.9164,-2.4209,-2.6552,-3.2457,-3.5604,-3.066,-3.3252,-2.7224,-2.8851,-2.5501,-2.9877,-2.7456,-2.5775,-2.4548,-2.0061,-2.3163,-2.202,-2.1128,-2.3232,-2.6102,-2.6782,-1.9882,-2.4623,-1.9841,-2.4666,-2.5928,-2.3921,-2.4481,-2.9739,-3.1261,-3.8916,-4.3071,-4.997
-2.1308,-2.0902,-2.4381,-2.1519,-2.3218,-2.4598,-2.7457,-2.6631,-1.9314,-1.3052,-0.70533,-0.795,-0.19803,-0.060249,0.31989,-0.44539,-0.35929,-0.78544,-0.88433,-1.2287,-1.3992,-0.64952,-0.66613,0.061692,0.16299,1.0732,1.2459,1.8639,1.4966,0.7965,0.93843,0.88833,0.54961,0.42997,0.17519,0.62858,0.73108,0.79235,0.44621,0.19995,-0.024276,-0.38053,-0.4423,-0.77457,-0.64532,-0.66037,-1.4425,-1.749,-2.1805,-2.2858,-1.4681,-0.62615,-0.28095,-0.24778,0.02555,-0.22245,-0.70121,-0.24771,0.59296,0.77801,1.0965,1.2476,1.2908,1.2437,1.7798,1.7039,1.1806,1.0759,1.1506,1.0109,0.77354,1.1714,1.0991,1.6188,1.5915,1.4411,1.071,0.44678,0.081291,0.00035478,0.83638,0.31251,0.41739,1.0229,1.0068,0.77349,0.6207,0.67347,0.16698,-0.0058598
0.84331,0.76034,0.60363,0.88629,1.4303,1.0648,1.7551,1.5455,1.9106,1.2537,1.6338,1.389,1.4103,2.0447,1.3868,1.4556,1.8543,1.9396,1.6294,1.4866,1.6632,2.0178,1.4932,1.9045,2.0595,1.8251,2.2944,2.3222,1.5895,1.2574,1.5941,0.88146,0.88346,0.44314,0.31011,0.26208,0.64877,1.081,1.2624,1.2979,1.7585,1.9037,2.5317,3.4695,2.9078,2.9164,2.6321,2.4326,2.1749,2.7131,2.5842,2.4474,1.9969,2.0931,2.0601,2.033,2.3154,2.3742,2.0462,2.3217,2.3994,2.4716,2.0426,2.3445,2.0945,2.1667,1.7604,1.5379,1.8632,2.2799,2.6754,3.023,2.9278,2.4033,2.2138,1.8741,1.8123,0.99842,1.2779,1.2374,1.3501,1.3509,1.3764,1.6936,1.3869,0.87406,0.92826,-0.075049,-0.5806,-0.73658
-2.3177,-2.3836,-2.8254,-2.1729,-2.1007,-2.1546,-1.8944,-1.7131,-1.1364,-1.0045,-0.66274,-0.6247,-0.5188,0.21897,0.3521,-0.23295,-0.15052,0.22543,0.10937,-0.1511,-0.89433,-1.3591,-1.0789,-0.28293,0.18372,1.2234,0.77513,0.6869,0.40349,0.55998,1.8144,1.9425,1.8354,2.5748,2.5801,2.7989,2.5628,2.1873,2.2134,1.824,2.5366,2.2441,2.4643,1.4669,1.7065,1.1892,1.4424,2.8605,2.3184,2.3562,3.1539,3.3079,3.5325,3.8783,3.711,3.6374,4.4254,3.8494,3.3708,3.124,2.2306,1.7853,1.4874,1.6622,1.275,1.1093,1.1559,1.3521,1.7678,1.8975,2.0477,1.3503,0.80465,0.39631,0.6098,0.31062,0.28246,0.33932,-0.065731,-0.60987,-0.37535,0.81605,0.41386,-0.20079,0.69897,0.24935,0.70236,0.76713,0.77939,0.85637
0.78829,0.51057,0.50381,1.1456,1.3473,1.0016,0.89621,1.0771,1.3445,1.373,1.7188,1.8894,1.8455,1.8235,1.7268,1.2471,1.3011,1.5351,1.4867,1.4835,1.7713,2.472,2.3606,2.912,3.3636,3.2921,3.0504,3.0522,3.2309,3.0643,2.619,2.3647,2.1894,2.4838,2.2258,2.0769,2.1829,2.2857,3.0444,3.6064,3.7366,3.0227,2.912,3.58,4.1072,4.2484,4.2059,4.8023,4.6573,4.4621,4.7314,6.1081,5.7855,4.7179,3.9574,3.804,3.8322,4.0797,4.2539,4.0421,3.9611,3.7633,3.6494,3.7579,3.6181,3.9375,3.3558,3.6236,2.5916,2.3961,2.6791,2.3016,1.5431,1.5148,0.9127,1.2271,0.99592,1.0471,0.18025,-0.5932,-0.54824,-0.39062,-0.37046,-0.52149,-1.0991,-0.70955,-0.97551,-0.39937,-0.78981,-1.0793
2.0276,1.8379,2.107,2.1692,1.8004,2.5541,2.2002,2.3782,2.8276,2.6769,2.6317,2.5944,2.5818,1.4418,1.3964,1.0939,1.7148,2.1002,1.5689,1.6951,1.1156,1.244,1.8442,2.4967,2.7847,2.5678,2.2424,2.0898,2.1242,1.8622,1.3545,1.805,1.7538,2.1719,2.7116,2.6821,3.4636,2.7821,2.713,2.1746,1.2436,0.38619,0.27482,0.39374,-0.25785,-0.70827,-1.4997,-1.1808,-1.2407,-1.466,-2.0482,-1.8108,-1.9307,-1.4982,-1.7012,-1.9847,-2.0603,-1.2175,-0.25865,0.34192,0.5014,0.076903,-0.032567,-0.29276,-0.32501,-0.31309,-0.45431,-0.78817,-1.372,-1.2233,-1.2957,-1.1813,-0.9413,-0.85466,-0.31328,-0.17314,-0.35616,-0.0017233,-0.32637,0.059467,0.66433,0.61455,0.38126,0.84254,0.99083,0.87999,0.86454,1.213,1.6271,2.4808
-5.4014,-5.7787,-5.5972,-5.2776,-5.4549,-5.012,-4.408,-3.7198,-3.4458,-2.8041,-3.081,-3.5701,-3.9164,-3.8886,-3.6064,-3.8822,-4.259,-4.2579,-4.1826,-4.0208,-4.3542,-4.4464,-4.1199,-4.2224,-3.4621,-3.4856,-3.3091,-3.4975,-3.7943,-3.4017,-2.9379,-2.664,-3.018,-2.5764,-2.9924,-2.7308,-3.0464,-3.0808,-3.3786,-3.1205,-2.8563,-2.5213,-2.3028,-2.3861,-2.1361,-1.8519,-1.6216,-1.8329,-1.5548,-1.6737,-1.7465,-1.1915,-0.87419,-0.98185,-0.46925,-0.67505,-0.6829,-0.45763,-0.37873,-0.60293,-1.2273,-1.0334,-0.56875,-0.3061,0.37578,0.22588,0.64879,0.59899,0.74184,0.90245,0.78695,1.7533,2.5235,1.907,2.0495,1.9592,1.5105,1.8699,1.6113,1.4955,1.1607,1.2233,1.6554,1.2215,-0.11008,-0.45847,-0.42307,-0.31528,-0.36853,-0.81007
